8,8,8,
-75.999999,-75.999999,-75.999999,
75.999999,75.999999,75.999999,
-0.191469,0.007195,-0.016620,
-0.200710,-0.028040,-0.001353,
-0.150541,-0.057102,0.034425,
-0.062754,-0.055331,0.073102,
0.009298,-0.030362,0.088383,
0.020725,-0.005299,0.067135,
-0.025810,0.009909,0.023296,
-0.072588,0.013444,-0.006630,
-0.008313,0.024780,-0.043835,
-0.062304,0.075866,-0.101086,
-0.071290,0.083422,-0.122041,
-0.020267,0.029676,-0.113095,
0.065191,-0.045070,-0.099573,
0.134649,-0.080585,-0.093117,
0.159826,-0.044264,-0.067395,
0.137171,0.040323,-0.019471,
-0.029747,0.078215,-0.071482,
-0.067788,0.100453,-0.054011,
-0.068348,0.082649,-0.022946,
-0.043438,0.058277,0.008338,
-0.019829,0.058439,0.028495,
-0.015706,0.071280,0.036350,
-0.033256,0.062178,0.040294,
-0.056450,0.019127,0.040967,
0.114948,0.027223,0.052713,
0.121471,0.017522,0.059775,
0.096821,-0.010944,0.018795,
0.053279,-0.039126,-0.029478,
0.013643,-0.056871,-0.047567,
0.007773,-0.079207,-0.024959,
0.042361,-0.100000,0.024509,
0.080153,-0.092298,0.062329,
-0.026148,-0.045264,-0.075982,
-0.022581,-0.034160,-0.086164,
-0.014633,-0.012108,-0.062018,
-0.004409,0.025739,-0.017605,
0.020851,0.076265,0.027159,
0.056792,0.116864,0.053973,
0.073929,0.113550,0.054563,
0.049803,0.055068,0.030831,
0.102039,-0.036440,0.042682,
0.088717,-0.056105,0.038894,
0.056255,-0.089045,0.013532,
0.003958,-0.087482,-0.021040,
-0.051166,-0.052267,-0.053124,
-0.076903,-0.023887,-0.065640,
-0.059516,-0.031445,-0.049415,
-0.012957,-0.058919,-0.006381,
0.131046,0.068782,0.107879,
0.132078,0.080885,0.085804,
0.105991,0.067326,0.047530,
0.078969,0.025301,0.045796,
0.063515,-0.028580,0.089022,
0.042662,-0.066221,0.130728,
0.013813,-0.063427,0.132105,
-0.017498,-0.029342,0.076003,
-0.036835,0.008732,-0.080710,
-0.051721,0.026446,-0.075294,
-0.083790,0.031311,-0.069506,
-0.116302,0.032601,-0.084667,
-0.132210,0.036666,-0.106940,
-0.117823,0.034942,-0.111875,
-0.076770,0.018233,-0.092717,
-0.029963,-0.005010,-0.075368,
-0.183825,-0.002930,-0.014968,
-0.192261,-0.031297,-0.002211,
-0.142550,-0.052476,0.029916,
-0.055949,-0.047172,0.066177,
0.014986,-0.022191,0.081065,
0.026603,0.000787,0.061342,
-0.017032,0.011951,0.019984,
-0.058226,0.011340,-0.008715,
-0.004677,0.033701,-0.035136,
-0.062694,0.084417,-0.096636,
-0.080732,0.083272,-0.122271,
-0.040923,0.018946,-0.114610,
0.038206,-0.060743,-0.097557,
0.109990,-0.094044,-0.087886,
0.144869,-0.054893,-0.065697,
0.135992,0.030289,-0.024181,
-0.024218,0.076795,-0.070307,
-0.071092,0.102864,-0.052740,
-0.076597,0.084646,-0.021074,
-0.050268,0.056801,0.012338,
-0.022367,0.056851,0.036908,
-0.013986,0.074784,0.049900,
-0.028711,0.072409,0.057919,
-0.050708,0.032900,0.060437,
0.117786,0.024277,0.044423,
0.121934,0.013820,0.051508,
0.096599,-0.016108,0.013380,
0.054242,-0.046117,-0.030359,
0.016938,-0.066367,-0.043606,
0.013853,-0.092347,-0.016393,
0.050996,-0.114371,0.036222,
0.089507,-0.103371,0.074741,
-0.028523,-0.027752,-0.080213,
-0.024075,-0.015520,-0.094765,
-0.010548,0.008031,-0.078222,
0.005832,0.045596,-0.041825,
0.033717,0.093277,0.001778,
0.068673,0.129122,0.035664,
0.086493,0.118460,0.048952,
0.064974,0.054554,0.038035,
0.071431,-0.036662,0.036677,
0.065240,-0.060549,0.037590,
0.036685,-0.090991,0.016265,
-0.011927,-0.085422,-0.015594,
-0.058890,-0.052631,-0.045334,
-0.074592,-0.033429,-0.054797,
-0.049518,-0.050638,-0.034985,
-0.001647,-0.081340,0.008725,
0.122075,0.052659,0.106402,
0.120729,0.075554,0.077009,
0.091965,0.074678,0.030907,
0.062089,0.041296,0.025458,
0.045527,-0.010826,0.070209,
0.028370,-0.056216,0.116579,
